1,0.151487,0.0898322,1,0.379854,0.175162,1,2.50957,0.0622117,1,25.5246,0.0728372
1,0.22438,0.091796,1,0.49576,0.214483,1,2.66468,0.0815982,1,26.901,0.0982809
1,0.276108,0.0808297,1,0.643133,0.259756,1,2.96187,0.104158,1,29.509,0.122161
1,0.32206,0.0831527,1,0.823471,0.291289,1,3.26905,0.121834,1,32.1687,0.145518
1,0.350892,0.0501081,1,1.03188,0.305989,1,3.53047,0.144405,1,34.615,0.178487
1,0.357647,-0.0156457,1,1.25233,0.243891,1,3.55386,0.131828,1,34.6763,0.161593
1,0.368709,0.0352838,1,1.48596,0.259437,1,3.70645,0.14768,1,36.47,0.174204
1,0.385477,0.0293678,1,1.72309,0.239904,1,3.83309,0.14316,1,40.6292,0.158015
1,0.400084,0.0255787,1,1.95873,0.245961,1,3.89746,0.158796,1,27.354,0.248296
1,0.422866,0.0527208,1,2.21795,0.289694,1,4.55675,0.172981,1,26.3996,0.28213
1,0.436239,0.00980288,1,2.47794,0.263348,1,3.40605,0.221131,1,26.3899,0.282598
1,0.459533,0.0730735,1,2.68825,0.201511,1,4.91069,0.108676,1,48.3271,0.11273
1,0.481463,0.0243562,1,2.88384,0.161446,1,3.77352,0.141235,1,44.482,0.116555
2,0.456869,-0.0845472,1,3.00549,-0.00172978,1,3.85384,0.0871282,1,31.8862,0.109779
2,0.390519,-0.159734,2,2.94159,-0.469576,1,3.45218,0.0285164,1,26.0233,0.0516177
2,0.320463,-0.129491,2,2.8221,-0.447838,1,3.41497,0.0168426,1,25.2827,0.0345216
2,0.265654,-0.0975782,2,2.6256,-0.484573,1,3.37408,0.000250675,1,24.7136,0.0133461
2,0.219744,-0.0889534,2,2.39943,-0.494753,2,3.06495,-0.101783,1,23.9199,-0.00015821
2,0.186314,-0.0494556,2,2.22609,-0.377897,2,3.2087,-0.03913,1,24.5237,0.00471483
2,0.166015,-0.0298314,2,2.06735,-0.355815,2,3.1019,-0.071175,1,24.427,0.000200147
2,0.153516,-0.0174539,2,1.93591,-0.284724,2,3.15466,-0.032245,1,24.5056,0.00410302
1,0.155236,0.0258162,2,1.8999,-0.0435719,1,3.29608,0.0320542,1,25.3504,0.041438
2,0.153823,-0.0135239,2,1.81863,-0.191072,1,3.24974,0.0102616,1,24.8087,0.0203169
1,0.155826,0.0205653,2,1.76152,-0.0909823,1,3.27724,0.0208303,1,25.0346,0.0314677
1,0.167855,0.0234741,2,1.74798,-0.00752964,1,3.32957,0.0337152,1,25.5262,0.0461966
1,0.186201,0.0369609,1,1.77348,0.0657961,1,3.46526,0.0606475,1,26.9677,0.0799323
1,0.229014,0.0951791,1,1.84171,0.146935,1,3.69945,0.087654,1,29.2562,0.107562
1,0.287352,0.103531,1,1.94818,0.203118,1,3.9826,0.10693,1,32.1103,0.130762
1,0.333689,0.0828567,1,2.08034,0.259671,1,4.28193,0.137191,1,35.2049,0.171336
1,0.357959,0.024598,1,2.23078,0.235343,1,4.40171,0.137873,1,36.3106,0.169991
1,0.3673,0.0118469,1,2.3839,0.229346,1,4.47712,0.148966,1,38.4883,0.173619
6,1.17055,-5.93763,6,4.28389,-0.466126,6,5.66824,0.153992,6,45.3142,0.195345
7,1.23075,-5.93763,7,5.73205,-0.479889,7,6.09986,0.15064,7,46.4552,0.191492
5,0.692082,0.000379623,3,6.74948,-0.491792,4,6.45825,0.151118,4,46.8048,0.192013
1,0.652657,0.000232486,3,7.50131,-0.506659,4,6.78667,0.151118,4,47.1856,0.192064
1,0.652039,0.00190179,3,8.05678,-0.513738,4,7.09674,0.15106,4,47.537,0.19192
1,0.650703,0.00161342,3,8.48608,-0.521812,4,7.39441,0.150042,4,47.8902,0.190838
1,0.649213,0.00100504,3,8.8319,-0.526237,4,7.69725,0.149489,4,48.2955,0.190058
2,0.611024,-0.120056,5,8.04049,-0.735671,1,7.23537,0.106472,1,46.63,0.123422
2,0.547915,-0.125542,2,7.56566,-0.993982,1,7.29631,0.0809113,1,37.3197,0.128406
2,0.494476,-0.0918064,2,7.00711,-1.06259,1,7.32159,0.0501358,1,33.1683,0.103747
2,0.425464,-0.169968,2,6.29066,-1.406,1,7.29301,-0.000537625,1,30.2225,0.0545766
2,0.351083,-0.147676,2,5.49823,-1.4715,2,6.88739,-0.329601,1,29.3205,0.0244751
2,0.298079,-0.0835319,2,4.8156,-1.22509,2,6.88686,-0.244184,1,29.3063,0.0235368
6,1.22051,-9.94984,6,6.53149,-1.13624,6,7.87772,-0.0108194,6,34.2834,0.0300922
2,0.55778,-0.502787,2,5.64695,-1.88601,2,6.86109,-0.379029,1,29.1566,0.0136665
2,0.39591,-0.313504,2,4.9132,-1.52314,2,6.78734,-0.307323,1,29.1077,0.0107701
2,0.300873,-0.147473,2,4.34832,-1.01491,2,7.13162,0.0723686,1,29.5375,0.0332643
6,1.22001,-9.87415,6,6.19837,-1.10398,6,8.249,0.0126671,6,35.1887,0.0608707
7,1.23584,-6.42424,7,7.66823,-0.672797,7,10.1031,0.11444,7,48.978,0.188382
5,0.684648,-0.164622,3,7.63889,-0.086381,4,10.8841,0.114758,4,49.3747,0.18872
6,1.19596,-5.95315,6,8.40595,-0.65768,6,12.2962,0.0935685,6,53.2514,0.173866
5,0.683979,-0.000611734,3,9.05008,-0.669609,4,13.2048,0.0940493,4,53.8352,0.175183
6,1.18894,-6.14275,6,10.0064,-0.947693,6,14.7273,0.0721781,6,57.7912,0.160013
5,0.692263,0.0569909,9,10.0064,0,4,15.7849,0.0731208,4,58.4687,0.161092
1,0.657453,0.000591133,9,10.0064,0,4,16.7419,0.0735868,4,59.1781,0.161752
4,0.656271,0.00905184,9,10.0064,0,4,17.6057,0.074048,4,59.7964,0.162254
4,0.656191,0.00905184,9,10.0064,0,4,18.4023,0.074048,4,60.3937,0.162304
4,0.656182,0.00905184,9,10.0064,0,4,19.1596,0.074048,4,61.0356,0.162304
4,0.65618,0.00784481,9,10.0064,0,4,19.9024,0.0735228,4,61.6337,0.161652
3,0.661336,-0.108485,9,10.0064,0,4,20.6403,0.0722921,4,62.2489,0.160298
1,0.650634,-0.110215,5,9.27258,-0.620381,4,20.7389,0.0570763,4,42.7263,0.209424
2,0.611106,-0.105562,5,8.49194,-1.03276,1,21.1068,0.0101747,1,47.1901,0.129713
2,0.543947,-0.143286,2,7.86772,-1.25602,2,21.0634,-0.47879,1,43.7228,0.0975138
2,0.488272,-0.0844963,2,7.25104,-1.03135,2,21.3501,-0.34499,1,43.5419,0.0962116
6,1.1922,-7.91326,6,8.39191,-1.13978,6,22.8283,-0.0338473,6,48.551,0.0807881
7,1.23404,-8.48669,7,9.32455,-1.27132,7,23.8725,-0.0673813,7,49.5096,0.0441407
